Crabtree|Edison Electricals|Electrical Wiring Accessories (Switches)|info@edisonelectricals.com|Near Okay Hall,Thekkenada,District : Thrissur City : Kodungallur Postal Code : 680664|680664|KERALA|Kodungallur|"""98471803680480 2802968"""| |9.85E+020||||||||
Crabtree|A.M.Agencies|Electrical Wiring Accessories (Switches)|urenjini@yahoo.com|Vellayittambalam,District : Kollam City : Kollam Postal Code : 691003|691003|KERALA|Kollam|"""9895093889"""| ||||||9895093889|||
Crabtree|Cool Vision Electricals|Electrical Wiring Accessories (Switches)|coolvisionklm@gmail.com|Bishop Jerome Nagar,District : Kollam City : Kollam Postal Code : 691001|691001|KERALA|Kollam|"""9567026241"""| ||||||9567026241|||
Crabtree|Jose Electrical|Electrical Wiring Accessories (Switches)|jose3070kollam@yahoo.in|J And J Complex, XIV/1265, 1266,District : Kollam City : Kollam Postal Code : 691001|691001|KERALA|Kollam|"""9995877181"""| ||||||9995877181|||
Crabtree|Meenus Electrical Super Market|Electrical Wiring Accessories (Switches)|meenuselectrical@gmail.com|Beach Road,District : Kollam City : Kollam Postal Code : 691001|691001|KERALA|Kollam|"""9446000713"""| ||||||9446000713|||
Crabtree|Power Electricals|Electrical Wiring Accessories (Switches)|powerelectricals@live.com|Seematti Junction,District : Kollam City : Kollam Postal Code : 691572|691572|KERALA|Kollam|"""9605374789"""| ||||||9605374789|||
Crabtree|R K Associates|Electrical Wiring Accessories (Switches)|urenjini@yahoo.com|KP Xiii/457, Vayanasala JN,District : Kollam City : Kollam Postal Code : 691014|691014|KERALA|Kollam|"""9895093889"""| ||||||9895093889|||
Crabtree|R.K. Agencies|Electrical Wiring Accessories (Switches)|urenjini@yahoo.com|Vellayittambalam,District : Kollam City : Kollam Postal Code : 691003|691003|KERALA|Kollam|"""9895093889"""| ||||||9895093889|||
Crabtree|Roshni Electricals|Electrical Wiring Accessories (Switches)|roshni.electricals@yahoo.in|Thamarakulam Road,District : Kollam City : Kollam Postal Code : 691001|691001|KERALA|Kollam|"""9895138351"""| ||||||9895138351|||
Crabtree|United Blue Metals|Electrical Wiring Accessories (Switches)|unitedhmgroup@gmail.com|KC/XV/1699/1170E, Mangalath Tower, Q.S. Road,District : Kollam City : Kollam Postal Code : 691001|691001|KERALA|Kollam|"""8943357850"""| ||||||8943357850|||
Crabtree|Puthuckayil Light House|Electrical Wiring Accessories (Switches)|santhoshplh@gmail.com|Cheriapallithazham,District : Ernakulam City : Kothamangalam Postal Code : 686691|686691|KERALA|Kothamangalam|"""94475801390485 2861895"""| |9.45E+020||||||||
Crabtree|Sajidha Electricals|Electrical Wiring Accessories (Switches)|sajidhaelectricals@gmail.com|Post Office Road,District : Malappuram City : Kottakkal Postal Code : 676503|676503|KERALA|Kottakkal|"""9387879451"""| ||||||9387879451|||
Crabtree|C S Electricals|Electrical Wiring Accessories (Switches)|ashokcnair64@gmail.com|Room No.16,Municipal Shopping Centre,District : Kottayam City : Kottayam Postal Code : 686001|686001|KERALA|Kottayam|"""9539021119"""| ||||||9539021119|||
Crabtree|Hi Light Enteprises|Electrical Wiring Accessories (Switches)|ashokcnair64@gmail.com|Gopi Nivas Bldg.,Panayakazhapu,District : Kottayam City : Kottayam Postal Code : 686001|686001|KERALA|Kottayam|"""94473004350481 2564212"""| |9.45E+020||||||||
Crabtree|Light House|Electrical Wiring Accessories (Switches)|lighthousektm@gmail.com|Collectorate P.O., K.K.Road,District : Kottayam City : Kottayam Postal Code : 686002|686002|KERALA|Kottayam|"""9447097070"""| ||||||9447097070|||
Crabtree|Thekkumkal Agencies|Electrical Wiring Accessories (Switches)|thekkumkalagencies90@gmail.com|T.B Road, Kottayam,District : Kottayam City : Kottayam Postal Code : 686001|686001|KERALA|Kottayam|"""9447946520"""| ||||||9447946520|||
Crabtree|Thannickal Brothers|Electrical Wiring Accessories (Switches)|thannickalbrothers@gmail.com|IX/566, Kolathuparambil Buildings,Sastri Road,District : Kottayam City : Kottayam Postal Code : 686001|686001|KERALA|Kottayam|"""9447797752"""| ||||||9447797752|||
Crabtree|The Karipallil Agencies|Electrical Wiring Accessories (Switches)|royphilip64@gmail.com|Poyanil Plaza,District : Pathanamthitta City : Kozhencherry Postal Code : 689641|689641|KERALA|Kozhencherry|"""9446421583"""| ||||||9446421583|||
Crabtree|Armino Embedded & AoutomationSolutionLLP|Electrical Wiring Accessories (Switches)|automation@armino.in|1/3706 E, West Nadakkavu,District : Kozhikode City : Kozhikode Postal Code : 673011|673011|KERALA|Kozhikode|"""919746419666"""| |919746419666||||||||
Crabtree|Bombay Agencies|Electrical Wiring Accessories (Switches)|bombayagencies@gmail.com|6/944 ABC, P.T. Usha Road, HPO,District : Kozhikode City : Kozhikode Postal Code : 673001|673001|KERALA|Kozhikode|"""914952368503919895406756"""| |9.15E+023||||||||
Crabtree|Chaliyar Traders|Electrical Wiring Accessories (Switches)|chaliyartradersclt@gmail.com|10/289 G.H. Road,District : Kozhikode City : Kozhikode Postal Code : 673001|673001|KERALA|Kozhikode|"""98471709610495 2727319"""| |9.85E+020||||||||
Crabtree|Global Trade Lines|Electrical Wiring Accessories (Switches)|globaltradelines.gtl@gmail.com|17/2075. K K and Sons Bldgs,District : Kozhikode City : Kozhikode Postal Code : 673001|673001|KERALA|Kozhikode|"""9995694138"""| ||||||9995694138|||
Crabtree|Light House|Electrical Wiring Accessories (Switches)|lighthouse.calicut@gmail.com|G.H. Road,District : Kozhikode City : Kozhikode Postal Code : 673001|673001|KERALA|Kozhikode|"""954425005252722845"""| |9.54E+017||||||||
Crabtree|Omega Trade Links|Electrical Wiring Accessories (Switches)|omegatradelinks@gmail.com|1/34 Gf Asha Complex, P M Taj Road,District : Kozhikode City : Kozhikode Postal Code : 673001|673001|KERALA|Kozhikode|"""9447027585"""| ||||||9447027585|||
Crabtree|Pee Kay Electricals|Electrical Wiring Accessories (Switches)|pkelectricals.clt@gmail.com|City Tower,17/475,A10,A11,Mavoor Rd.,District : Kozhikode City : Kozhikode Postal Code : 673004|673004|KERALA|Kozhikode|"""9447393749"""| ||||||9447393749|||
Crabtree|Powerline Electricals|Electrical Wiring Accessories (Switches)|info@powerlinegroup.in|Yamuna Arcade, Kallai Road,District : Kozhikode City : Kozhikode Postal Code : 673002|673002|KERALA|Kozhikode|"""9447170143"""| ||||||9447170143|||
Crabtree|Prince Enterprises|Electrical Wiring Accessories (Switches)|princeenterprisesclt@gmail.com|10/306 B, P.M. Taj Cross Road,District : Kozhikode City : Kozhikode Postal Code : 673001|673001|KERALA|Kozhikode|"""8089371366"""| ||||||8089371366|||
Crabtree|Rafkatel|Electrical Wiring Accessories (Switches)|rafeeq.kallery@gmail.com|17/1318-Sona Complex, Ram Mohan Road,District : Kozhikode City : Kozhikode Postal Code : 673004|673004|KERALA|Kozhikode|"""9446300882"""| ||||||9446300882|||
Crabtree|Riviera Enterprises|Electrical Wiring Accessories (Switches)|riveracalicut@gmail.com|GF-16, 5/3551, Vyapara Bhavan,District : Kozhikode City : Kozhikode Postal Code : 673001|673001|KERALA|Kozhikode|"""9400542475"""| ||||||9400542475|||
Crabtree|R.K. Furniture And Interior Decorators|Electrical Wiring Accessories (Switches)|rkfurnitures@gmail.com|20/108-A,Dubai Tower, NH Byepass, Nut Street,District : Kozhikode City : Kozhikode Postal Code : 673504|673504|KERALA|Kozhikode|"""9447035230"""| ||||||9447035230|||
Crabtree|Sas Distributors|Electrical Wiring Accessories (Switches)|sasdistributorsclt@gmail.com|KP 4/254A,B.C.D.E, Kalaranthiri,District : Kozhikode City : Kozhikode Postal Code : 673572|673572|KERALA|Kozhikode|"""9495384291"""| ||||||9495384291|||
Crabtree|Safeena Electricals|Electrical Wiring Accessories (Switches)|safeenakgm@yahoo.com|Kunnamangalam,District : Kozhikode City : Kozhikode Postal Code : 673571|673571|KERALA|Kozhikode|"""9544034422"""| ||||||9544034422|||
Crabtree|Standard Electricals And Hardwares|Electrical Wiring Accessories (Switches)|stdnarikkuni@gmail.com|Door No. 8/623-E (NP), Narikuni,District : Kozhikode City : Kozhikode Postal Code : 673585|673585|KERALA|Kozhikode|"""9447424627"""| ||||||9447424627|||
Crabtree|ZF Solution|Electrical Wiring Accessories (Switches)|Zfsolutionclt@gmail.com|10/306-A9, P M Taj Road,District : Kozhikode City : Kozhikode Postal Code : 673003|673003|KERALA|Kozhikode|"""9895032188"""| ||||||9895032188|||
Crabtree|Selvin Electricals|Electrical Wiring Accessories (Switches)|selvinelectricals@gmail.com|Wadakkanchery Road,District : Thrissur City : Kunnamkulam Postal Code : 680503|680503|KERALA|Kunnamkulam|"""9847311656"""| ||||||9847311656|||
Crabtree|Naveen Electrical Agencies|Electrical Wiring Accessories (Switches)|naveenedk@gmail.com|Door No. Ed/Vi/1858, Main Road,District : Malappuram City : Malappuram Postal Code : 679331|679331|KERALA|Malappuram|"""944718746404931 277464"""| |9.45E+020||||||||
Crabtree|N C Electricals|Electrical Wiring Accessories (Switches)|galibvga@gmail.com|Maliyakkal Buildings, Main Road, Vengara,District : Malappuram City : Malappuram Postal Code : 676304|676304|KERALA|Malappuram|"""9847148139"""| ||||||9847148139|||
Crabtree|Omega Agencies|Electrical Wiring Accessories (Switches)|omegaagencieskkc@gmail.com|Door No:Mp.6-318, S,R,U,Z Of Mooniy,District : Malappuram City : Malappuram Postal Code : 676317|676317|KERALA|Malappuram|"""9495642324"""| ||||||9495642324|||
Crabtree|Perfect Electrical Supermarket|Electrical Wiring Accessories (Switches)|perfectelectricalspmna@gmail.com|P.T.M. Complex,  Nr. Moulana Hospit,District : Malappuram City : Malappuram Postal Code : 679322|679322|KERALA|Malappuram|"""949518384104933 329219"""| |9.50E+020||||||||
Crabtree|United Agencies|Electrical Wiring Accessories (Switches)|unitedpmna@gmail.com|PM 18-899/2,District : Malappuram City : Malappuram Postal Code : 679322|679322|KERALA|Malappuram|"""9656991826"""| ||||||9656991826|||
Crabtree|Chemmad Electricals|Electrical Wiring Accessories (Switches)|isssu0007@gmail.com|TP XIX/185,Block Road,Chemmad,District : Malappuram City : Malappuram Dist. Postal Code : 676306|676306|KERALA|Malappuram Dist.|"""9847860861"""| ||||||9847860861|||
Crabtree|Rahiman Electricals Trading Company|Electrical Wiring Accessories (Switches)|rahimanelectricalsvtnivlr@gmail.com|TP1/106,106, Vattathani,District : Malappuram City : Malappuram Dist. Postal Code : 676307|676307|KERALA|Malappuram Dist.|"""9846300603"""| ||||||9846300603|||
Crabtree|C P Electricals|Electrical Wiring Accessories (Switches)|cpelectricals23@gmail.com|Near IDBI Bank,District : Malappuram City : Manjeri Postal Code : 676121|676121|KERALA|Manjeri|"""9656662009"""| ||||||9656662009|||
Crabtree|Midland Distributors|Electrical Wiring Accessories (Switches)|midlanddistributors@gmail.com|Mas Building, Calicut Road, Thrakka,District : Malappuram City : Manjeri Postal Code : 676122|676122|KERALA|Manjeri|"""9447771543"""| ||||||9447771543|||
Crabtree|Chaliyar Lights|Electrical Wiring Accessories (Switches)|clights047@gmail.com|Trade Empire,Main Road,District : Malappuram City : Nilambur Postal Code : 679329|679329|KERALA|Nilambur|"""9037490288"""| ||||||9037490288|||
Crabtree|Mihraj Electricals|Electrical Wiring Accessories (Switches)|mihrajelectricals@yahoo.co.in|Market Road,District : Kasaragod City : Nileshwar Postal Code : 671314|671314|KERALA|Nileshwar|"""9961467744"""| ||||||9961467744|||
Crabtree|Maliekal Power House|Electrical Wiring Accessories (Switches)|Maliekalpowerhouse@gmail.Com|St:Germaine Church Building,Main Road,District : Ernakulam City : North Paravur Postal Code : 683513|683513|KERALA|North Paravur|"""9846677000"""| ||||||9846677000|||
Crabtree|Koonthanathu Electricals|Electrical Wiring Accessories (Switches)|koonthanathu@gmail.com|PMC XVII/808,3, 808,4 New PMC.XX 2356, 2357,Elasseril Bldg.,District : Idukki City : Pala Postal Code : 686575|686575|KERALA|Pala|"""919745607883"""| |919745607883||||||||
Crabtree|Baby Electricals|Electrical Wiring Accessories (Switches)|babyelectricalspkd@gmail.com|31/745, K.B. Complex,District : Palakkad City : Palakkad Postal Code : 678014|678014|KERALA|Palakkad|"""90377433370491 2500952"""| |9.04E+020||||||||
Crabtree|Logics Infotech|Electrical Wiring Accessories (Switches)|logicsinfotech@gmail.com|10/465, Chandranagar Extn. Colony,District : Palakkad City : Palakkad Postal Code : 678007|678007|KERALA|Palakkad|"""9895124535"""| ||||||9895124535|||
Crabtree|Power Solutions|Electrical Wiring Accessories (Switches)|powersolutions@gmail.com|10/847, Chandranagar Extn. Colony,District : Palakkad City : Palakkad Postal Code : 678007|678007|KERALA|Palakkad|"""919895124535"""| |919895124535||||||||
Crabtree|Prakash Traders|Electrical Wiring Accessories (Switches)|prakash2trd@gmail.com|7/311(13), Shree Ganesh,District : Palakkad City : Palakkad Postal Code : 678001|678001|KERALA|Palakkad|"""98460391140491 2576686"""| |9.85E+020||||||||
Crabtree|Radio Electric Emporium|Electrical Wiring Accessories (Switches)|raghu0976@gmail.com|Sultanpet,District : Palakkad City : Palakkad Postal Code : 678001|678001|KERALA|Palakkad|"""9446149869"""| ||||||9446149869|||
Crabtree|Sagar Agencies|Electrical Wiring Accessories (Switches)|sagaragencies.sudhi@gmail.com|Panthakkal Temple Road,District : Palakkad City : Palakkad Postal Code : 679303|679303|KERALA|Palakkad|"""94471329490466 2212334"""| |9.45E+020||||||||
Crabtree|Subix|Electrical Wiring Accessories (Switches)|subix123@gmail.com|Market Road,District : Palakkad City : Palakkad Postal Code : 678001|678001|KERALA|Palakkad|"""9495071950"""| ||||||9495071950|||
Crabtree|Sheebas|Electrical Wiring Accessories (Switches)|sheebaspnr@gmail.com|4/638-G, H I J, Kandantayathu Building, M C Road,District : Pathanamthitta City : Pandalam Postal Code : 689501|689501|KERALA|Pandalam|"""9446614336"""| ||||||9446614336|||
Crabtree|Modern Traders|Electrical Wiring Accessories (Switches)|nasserkuniyil@gmail.com|Panoor, Kannur,District : Kannur City : Panoor Postal Code : 670692|670692|KERALA|Panoor|"""8089952185"""| ||||||8089952185|||
Crabtree|Cee Pee Agencies and Electricals|Electrical Wiring Accessories (Switches)|lijocepe@yahoo.com|Main Road,District : Pathanamthitta City : Pathanamthitta Postal Code : 689645|689645|KERALA|Pathanamthitta|"""98474048640468 2222118"""| |9.85E+020||||||||
Crabtree|Jobson Electricals|Electrical Wiring Accessories (Switches)|thomasjobjobson@gmail.com|Collectorate Road,District : Pathanamthitta City : Pathanamthitta Postal Code : 689645|689645|KERALA|Pathanamthitta|"""98470434210468 2223421"""| |9.85E+020||||||||
Crabtree|Goodwill Electricals|Electrical Wiring Accessories (Switches)|goodwillptb@gmail.com|Hayath Complex,District : Palakkad City : Pattambi Postal Code : 679306|679306|KERALA|Pattambi|"""8943800080"""| ||||||8943800080|||
Crabtree|Melco Electrical Super Market|Electrical Wiring Accessories (Switches)|melcohome@gmail.com|Melethil Building,District : Palakkad City : Pattambi Postal Code : 679306|679306|KERALA|Pattambi|"""9846248364"""| ||||||9846248364|||
Crabtree|Alankar Traders|Electrical Wiring Accessories (Switches)|alankartradersply@gmail.com|Perambra Road,District : Kozhikode City : Payyoli Postal Code : 673522|673522|KERALA|Payyoli|"""9447931675"""| ||||||9447931675|||
Crabtree|Right Brothers Thadikulangaras|Electrical Wiring Accessories (Switches)|rbtpbr@gmail.com|Thadikulangara, PMC No.IX/31A,District : Ernakulam City : Perumbavoor Postal Code : 683542|683542|KERALA|Perumbavoor|"""9447079991"""| ||||||9447079991|||
Crabtree|Shine Star Agencies|Electrical Wiring Accessories (Switches)|shinestarpbvr@gmail.com|Madaparambil Arcade, 315(433 New),District : Ernakulam City : Perumbavoor Postal Code : 683542|683542|KERALA|Perumbavoor|"""9947482266"""| ||||||9947482266|||
Crabtree|K K R Electricals|Electrical Wiring Accessories (Switches)|kkrelectricals2848@gmail.com|Door No.29/2832, Poonithura,District : Ernakulam City : Poonithura Postal Code : 682304|682304|KERALA|Poonithura|"""9961322334"""| ||||||9961322334|||
Crabtree|A And A Associates|Electrical Wiring Accessories (Switches)|kdjannai@rediffmail.com|Door No.2/227,228,229, Kokkali Devassy Kutty Complex,District : Thrissur City : Pudukad Postal Code : 680301|680301|KERALA|Pudukad|"""8939687313"""| ||||||8939687313|||
Crabtree|Nadakkavil Agencies|Electrical Wiring Accessories (Switches)|nadakavilagencies@gmail.com|N.H.Junction,District : Malappuram City : Puthanathani Postal Code : 676552|676552|KERALA|Puthanathani|"""9846699611"""| ||||||9846699611|||
Crabtree|Parekkadan Electrical Ceramic And|Electrical Wiring Accessories (Switches)|jobypadayatty@yahoo.com|Sanitaries, Mala Road,District : Ernakulam City : Puthenvelikkara Postal Code : 683594|683594|KERALA|Puthenvelikkara|"""8281555111"""| ||||||8281555111|||
Crabtree|T.P. Buildware|Electrical Wiring Accessories (Switches)|tpbuildware@gmail.com|SBP5/655,654, Chulliyode Road,District : Wayanad City : Sulthan Bathery Postal Code : 673592|673592|KERALA|Sulthan Bathery|"""8111887301"""| ||||||8111887301|||
Crabtree|Peekay Electricals|Electrical Wiring Accessories (Switches)|sales@peekayelectricals.com|Vadikkal, T.C.Road, Tellichery,District : Kannur City : Tellicherry Postal Code : 670101|670101|KERALA|Tellicherry|"""9895130150"""| ||||||9895130150|||
Crabtree|Anurag Electricals|Electrical Wiring Accessories (Switches)|anurag.tmsy@gmail.com|TP 1X/1103,Fathima Compex,Main Road,District : Kozhikode City : Thamarassery Postal Code : 673573|673573|KERALA|Thamarassery|"""9387555500"""| ||||||9387555500|||
Crabtree|Home Trends|Electrical Wiring Accessories (Switches)|hometrendstva@gmail.com|10/924,929,931,932,933,934,123,Thurkey Build Mart,District : Malappuram City : Thirunavaya Postal Code : 676301|676301|KERALA|Thirunavaya|"""9447106143"""| ||||||9447106143|||
Crabtree|Home Land|Electrical Wiring Accessories (Switches)|traders@homelandprojects.com|Main Road, Thirurangadi Bazar,District : Malappuram City : Thirurangadi Postal Code : 676306|676306|KERALA|Thirurangadi|"""9388377101"""| ||||||9388377101|||
Crabtree|Kalpaka Agencies|Electrical Wiring Accessories (Switches)|info.kalpakaagencies@gmail.com|Thykoodathil Bldgs. Eraviperoor,District : Pathanamthitta City : Thiruvalla Postal Code : 689542|689542|KERALA|Thiruvalla|"""94479075620469  2664981"""| |9.45E+020||||||||
Crabtree|Kovoor Enterprises|Electrical Wiring Accessories (Switches)|kovoorenterisestvla@gmail.com|Near Y.W.C.A., Railway Station Road,District : Pathanamthitta City : Thiruvalla Postal Code : 689101|689101|KERALA|Thiruvalla|"""9947064138"""| ||||||9947064138|||
Crabtree|Kavanal Light House|Electrical Wiring Accessories (Switches)|kavanal.light@gmail.com|Pulimottil Pioneer Complex,District : Idukki City : Thodupuzha Postal Code : 685584|685584|KERALA|Thodupuzha|"""95445369250486-2228863/..."""|95445369250486|2228863|...|||||||
Crabtree|Pulimoottil Lights And Pumps|Electrical Wiring Accessories (Switches)|pulimoottillights@gmail.com|VII/463-C7,Kalarickal Bazar,Nr. Pvt. Bus Stand,District : Idukki City : Thodupuzha Postal Code : 685584|685584|KERALA|Thodupuzha|"""9895975461"""| ||||||9895975461|||
Crabtree|Ambikapathy Distributors|Electrical Wiring Accessories (Switches)|ambikapathydistributors@gmail.com|V/462,Behind Siva Temple,District : Thrissur City : Thrissur Postal Code : 680553|680553|KERALA|Thrissur|"""9946899166"""| ||||||9946899166|||
Crabtree|Ambatt Electricals|Electrical Wiring Accessories (Switches)|ullasambatt@gmail.com|Manayikonam P.O.,District : Thrissur City : Thrissur Postal Code : 680712|680712|KERALA|Thrissur|"""9496290390"""| ||||||9496290390|||
Crabtree|Aptus Power Solutions|Electrical Wiring Accessories (Switches)|aptuspowersolutions@gmail.com|Mariya Cottage, 15/104-1New:42/419,District : Thrissur City : Thrissur Postal Code : 680026|680026|KERALA|Thrissur|"""9995858990"""| ||||||9995858990|||
Crabtree|Beyond Solution|Electrical Wiring Accessories (Switches)|operations@beyondsolutions.in|IV/145B, Opp.PWD Guest House,District : Thrissur City : Thrissur Postal Code : 679531|679531|KERALA|Thrissur|"""9526806555"""| ||||||9526806555|||
Crabtree|Marshal Distributors|Electrical Wiring Accessories (Switches)|marshaldistributors495@gmail.com|20/316 A, Vellarkulam, Pazhayannur,District : Thrissur City : Thrissur Postal Code : 680587|680587|KERALA|Thrissur|"""9048033495"""| ||||||9048033495|||
Crabtree|Modern Electricals|Electrical Wiring Accessories (Switches)|moderntcr@hotmail.com|XXV/1475, 1476,Chettupuzha Building, Kuruppam Road Trichur,District : Thrissur City : Thrissur Postal Code : 680001|680001|KERALA|Thrissur|"""919947250701"""| |919947250701||||||||
Crabtree|New Kable Point|Electrical Wiring Accessories (Switches)|newkable.point@gmail.com|20/433/3-6,Sankara Iyyer Rd.,West Fort,District : Thrissur City : Thrissur Postal Code : 680004|680004|KERALA|Thrissur|"""9895044489"""| ||||||9895044489|||
Crabtree|Pony Electricals|Electrical Wiring Accessories (Switches)|ponyagencies@gmail.com|XX/334, Sankar Iyer Road,District : Thrissur City : Thrissur Postal Code : 680004|680004|KERALA|Thrissur|"""9745333011"""| ||||||9745333011|||
Crabtree|Royal Electricals|Electrical Wiring Accessories (Switches)|royalelectricals2006@gmail.com|Bhagavathi Complex,District : Thrissur City : Thrissur Postal Code : 680001|680001|KERALA|Thrissur|"""9656732104"""| ||||||9656732104|||
Crabtree|Gem Lights|Electrical Wiring Accessories (Switches)|gemlightskerala@gmail.com|Xv/88(1), Guruvayoor Road,District : Thrissur City : Trichur Postal Code : 680002|680002|KERALA|Trichur|"""9895599303"""| ||||||9895599303|||
Crabtree|Link Line Electricals|Electrical Wiring Accessories (Switches)|linkline.els@hotmail.com|Post Office Road,District : Thrissur City : Trichur Postal Code : 680001|680001|KERALA|Trichur|"""9497725077"""| ||||||9497725077|||
Crabtree|Sanjo Enterprises|Electrical Wiring Accessories (Switches)|sanjotsr@gmail.com|Unity Buildings, Mannadiar Lane,District : Thrissur City : Trichur Postal Code : 680001|680001|KERALA|Trichur|"""9895076667"""| ||||||9895076667|||
Crabtree|K And K Electrical Terminal|Electrical Wiring Accessories (Switches)|kandkelectricals@gmail.com|Door No. XII/333F 8G, S.N. Junction,District : Ernakulam City : Tripunithura Postal Code : 682301|682301|KERALA|Tripunithura|"""98951060500484-2784252"""|98951060500484|2784252||||||||
Crabtree|Akshaya Electricals|Electrical Wiring Accessories (Switches)|ajithakshayaelectricals@gmail.com|Revathy Building, 468A, 468B, 468C,District : Thiruvananthapuram City : Trivandrum Postal Code : 695524|695524|KERALA|Trivandrum|"""9349873974"""| ||||||9349873974|||
Crabtree|Bhaskara Electricals|Electrical Wiring Accessories (Switches)|bhaskaraelectricalstvm4@gmail.com|C-Block, Saphalyam Complex,District : Thiruvananthapuram City : Trivandrum Postal Code : 695033|695033|KERALA|Trivandrum|"""9847113838"""| ||||||9847113838|||
Crabtree|B R Electricals|Electrical Wiring Accessories (Switches)|brelectricalstvm@gmail.com|53/2232, Opp.Police Station,District : Thiruvananthapuram City : Trivandrum Postal Code : 695020|695020|KERALA|Trivandrum|"""9249474991"""| ||||||9249474991|||
Crabtree|E Shop Marketing Private Limited|Electrical Wiring Accessories (Switches)|eshopmarketing@live.com|TC 81/2393, Manorama Road, Thampanoor,District : Thiruvananthapuram City : Trivandrum Postal Code : 695001|695001|KERALA|Trivandrum|"""9846223160"""| ||||||9846223160|||
Crabtree|Haritha Agencies|Electrical Wiring Accessories (Switches)|harithaagencieshari@gmail.com|Adith, KP 9/574(1),Concordia Lane,District : Thiruvananthapuram City : Trivandrum Postal Code : 695005|695005|KERALA|Trivandrum|"""9447502121"""| ||||||9447502121|||
Crabtree|Kanan Electricals|Electrical Wiring Accessories (Switches)|sajirajvictor@gmail.com|KJP/VIII/283 (Old),Opp.P.K.S. H.S.S.,District : Thiruvananthapuram City : Trivandrum Postal Code : 695524|695524|KERALA|Trivandrum|"""9446613583"""| ||||||9446613583|||
Crabtree|Koshys Electricals and Koshys Paints|Electrical Wiring Accessories (Switches)|koshystvm@gmail.com|TC 2/5/2, Orthodox Church Bldg.,District : Thiruvananthapuram City : Trivandrum Postal Code : 695011|695011|KERALA|Trivandrum|"""98460141410471 2552298"""| |9.85E+020||||||||
Crabtree|Lakshmi Electricals|Electrical Wiring Accessories (Switches)|tvmlakshmi40@yahoo.com|Thejusree, TC 28/2496-1to3,Nr. Fact,District : Thiruvananthapuram City : Trivandrum Postal Code : 695001|695001|KERALA|Trivandrum|"""9961755576"""| ||||||9961755576|||
Crabtree|Ligero General Trading Company P.Ltd.|Electrical Wiring Accessories (Switches)|anodshankar@gmail.com|TC 31/1409(3), Enchakkal-Chackai Road,District : Thiruvananthapuram City : Trivandrum Postal Code : 695024|695024|KERALA|Trivandrum|"""9947044235"""| ||||||9947044235|||
Crabtree|Mathew Electricals And Enterprises|Electrical Wiring Accessories (Switches)|mathewelectricals@gmail.com|Civil Station Road, Kadappanakunnu,District : Thiruvananthapuram City : Trivandrum Postal Code : 695043|695043|KERALA|Trivandrum|"""9447450419"""| ||||||9447450419|||
Crabtree|Manju Automobiles|Electrical Wiring Accessories (Switches)|msmanjuautomobiles@gmail.com|I-Floor, KP-18-153, Manju Tower, N H Road,Kallambalam P.O.,District : Thiruvananthapuram City : Trivandrum Postal Code : 695605|695605|KERALA|Trivandrum|"""9447189075"""| ||||||9447189075|||
Crabtree|Mahadeva Electricals|Electrical Wiring Accessories (Switches)|mahadevasns73@gmail.com|XIV/636,XIV/683,Pallichal-14,District : Thiruvananthapuram City : Trivandrum Postal Code : 695501|695501|KERALA|Trivandrum|"""9447253258"""| ||||||9447253258|||
Crabtree|Nasa Electricals|Electrical Wiring Accessories (Switches)|nasaelectricals2014@gmail.com|TC 31/1291 (1),Chackai-Airport Road,District : Thiruvananthapuram City : Trivandrum Postal Code : 695024|695024|KERALA|Trivandrum|"""7034407070"""| ||||||7034407070|||
Crabtree|P.N. Associates|Electrical Wiring Accessories (Switches)|pn.associates@rediffmail.com|TC 25/670 (3),  1St Floor, S.M. Tow,District : Thiruvananthapuram City : Trivandrum Postal Code : 695014|695014|KERALA|Trivandrum|"""9961990588"""| ||||||9961990588|||
Crabtree|Riya Electrical Sales and Solutions|Electrical Wiring Accessories (Switches)|nlokadasan@gmail.com|Sreekariyam, P.O.,District : Thiruvananthapuram City : Trivandrum Postal Code : 695017|695017|KERALA|Trivandrum|"""9349237170"""| ||||||9349237170|||
Crabtree|Sap General Trading|Electrical Wiring Accessories (Switches)|anodshankar@gmail.com|Tc 36/1086, Parakudi Lane,District : Thiruvananthapuram City : Trivandrum Postal Code : 695009|695009|KERALA|Trivandrum|"""9947044235"""| ||||||9947044235|||
Crabtree|Sivaram  Electricals|Electrical Wiring Accessories (Switches)|sivaramelectricals.tvm@gmail.com|CG-12A, Saphalyam Complex,Payalam,District : Thiruvananthapuram City : Trivandrum Postal Code : 695034|695034|KERALA|Trivandrum|"""9447032023"""| ||||||9447032023|||
Crabtree|Sivaram Electricals|Electrical Wiring Accessories (Switches)|Sivaramelectricals.tvm@gmail.com|CG-13, Saphalyam Complex,District : Thiruvananthapuram City : Trivandrum Postal Code : 695034|695034|KERALA|Trivandrum|"""9495932023"""| ||||||9495932023|||
Crabtree|Sree Mahadeva Electricals|Electrical Wiring Accessories (Switches)|smetvm99@gmail.com|T.C.9/2155, Hospital Road,District : Thiruvananthapuram City : Trivandrum Postal Code : 695010|695010|KERALA|Trivandrum|"""93490115670471-2728161"""|93490115670471|2728161||||||||
Crabtree|T And T Electricals|Electrical Wiring Accessories (Switches)|tandtelectricals@outlook.in|52/245-1,2,3,4, Ambadi Towers,Kaimanam,District : Thiruvananthapuram City : Trivandrum Postal Code : 695018|695018|KERALA|Trivandrum|"""9961321475"""| ||||||9961321475|||
